"Caqui", 859.59, 118
"Kiwi", 430.41, 464
"Limon", 316.02, 826
"Frutilla", 299.87, 258
"Zanahoria", 35.28, 684
"Acelga", 21.64, 900
"Morron", 2958.87, 546
"Zuccini", 84.03, 546
"Palta", 435.66, 415
"Durazno", 284.36, 784
"Frutilla", 293.25, 351
"Champignon", 3582.99, 83
"Champignon", 3423.86, 89
"Mandarina", 23.41, 820
"Brocoli", 364.17, 460
"Repollo", 1.75, 609
"Tomate", 652.10, 891
"Melon", 114.37, 320
"Champignon", 3531.72, 81
"Mandarina", 14.37, 1200
"Palta", 1102.90, 324
"Brocoli", 369.72, 376
"Choclo", 69.28, 336
"Kinoto", 32.01, 180
"Banana", 70.00, 1000
"Durazno", 272.95, 936
"Palta", 1097.04, 408
"Brocoli", 372.19, 460
"Choclo", 51.44, 264
"Ciruela", 964.27, 1008
"Tomate", 733.82, 1044
"Mandarina", 20.15, 980
"Pepino", 42.87, 595
"Apio", 50.39, 285
"Durazno", 149.12, 808
"Higo", 2455.80, 87
"Naranja", 14.74, 1110
"Uva", 704.40, 261
"Lima", 1195.16, 184
"Rabanito", 246.41, 306
"Banana", 62.80, 1010
"Brocoli", 357.75, 384
"Zuccini", 87.20, 648
"Berenjena", 61.33, 510
"Choclo", 61.77, 357
"Melon", 116.62, 436
"Higo", 2531.07, 87
"Durazno", 247.48, 696
"Esparrago", 606.23, 198
"TomCherry", 530.51, 160
"Tomate", 756.41, 945
"Naranja", 7.18, 1080
"Calabaza", 19.87, 816
"Rabanito", 206.92, 303
"Zanahoria", 26.81, 660
"Manzana", 159.63, 870
"Ajo", 953.59, 111
"Palta", 1158.71, 392
"Repollo", 7.12, 658
"TomCherry", 556.93, 232
"Tomate", 726.48, 747
"Apio", 66.11, 252
"Choclo", 53.60, 258
"Mandarina", 17.61, 870
"Durazno", 291.75, 728
"Zanahoria", 27.36, 588
"Kinoto", 31.85, 236
"Repollo", 7.68, 826
"Apio", 56.03, 252
"Berenjena", 58.78, 648
"Morron", 2960.18, 648
"Apio", 57.80, 327
"Naranja", 16.93, 900
"Frambuesa", 2042.81, 87
"Lima", 1386.29, 228
"Papa", 11.27, 980
"Calabaza", 19.45, 800
"Lima", 1371.01, 168
"Naranja", 6.81, 1140
"Calabaza", 24.17, 696
"Caqui", 768.93, 108
"Zuccini", 84.30, 660
"Calabaza", 16.30, 928
"Sandia", 72.44, 864
"Caqui", 775.57, 98
"Brocoli", 328.68, 380
"Lima", 1410.66, 178
"TomCherry", 579.17, 160
"Lima", 968.85, 188
"Palta", 1096.17, 476
"Limon", 290.99, 595
"Palta", 1202.39, 480
"Sandia", 58.29, 846
"Uva", 721.57, 324
"Batata", 10.71, 1000
"Berenjena", 61.88, 534
"Frambuesa", 2002.17, 94
"Melon", 100.56, 324
"Brocoli", 341.40, 320
"Higo", 2512.52, 105
"Batata", 20.86, 1070
"Naranja", 10.43, 890
"Lima", 1424.98, 220
"Rabanito", 232.68, 249
"Naranja", 8.69, 840
"Cebolla", 65.02, 872
"Coliflor", 29.42, 440
"Higo", 2424.29, 104
"Manzana", 152.93, 890
"Palta", 1103.30, 416
"Pera", 162.20, 890
"Rabanito", 217.03, 351
"Ajo", 808.06, 81
"Palta", 1193.43, 384
"Pepino", 44.34, 530
"Lima", 1219.24, 210
"Ajo", 907.68, 108
"Banana", 54.62, 900
"Naranja", 19.58, 800
"Champignon", 3538.81, 85
"Caqui", 837.12, 102
"Apio", 60.46, 315
"Rabanito", 193.59, 288
"TomCherry", 547.68, 182
"Kiwi", 455.65, 400
"Apio", 52.38, 276
"Lima", 1403.41, 224
"Alcachofa", 162.57, 273
"Morron", 3028.80, 594
"Melon", 116.71, 456
"Tomate", 716.04, 774
"Manzana", 151.82, 1130
"Uva", 683.78, 330
"Durazno", 160.25, 688
"Morron", 2973.31, 660
"Berenjena", 61.06, 528
"Durazno", 276.67, 784
"Palta", 475.85, 580
"TomCherry", 588.94, 240
"Higo", 2476.45, 111
"Durazno", 138.91, 688
"Naranja", 14.31, 1010
"Durazno", 250.23, 920
"Berenjena", 57.40, 552
"Kiwi", 423.54, 472
"Frambuesa", 2036.15, 106
"TomCherry", 582.74, 236
"Frutilla", 281.58, 249
"Ajo", 951.73, 117
"Calabaza", 23.99, 880
"Kiwi", 431.00, 324
"Apio", 61.13, 336
"Palta", 1146.72, 392
"Banana", 67.24, 890
"Durazno", 272.57, 672
"Limon", 348.86, 770
"Pomelo", 51.42, 963
"Mandarina", 11.15, 1120
"Durazno", 257.07, 856
"Ajo", 991.28, 97
"Lima", 1016.33, 196
"Palta", 454.70, 560
"Tomate", 722.32, 891
"Brocoli", 342.87, 368
